Price,Close,High,Low,Open,Volume
Ticker,MSFT,MSFT,MSFT,MSFT,MSFT
Date,,,,,
2010-05-03,23.294858932495117,23.445829283613186,23.083498713201376,23.151435875125305,43989500
2010-05-04,22.74382209777832,23.060861834995485,22.456977306855308,23.038217065049157,82085600
2010-05-05,22.53244972229004,22.71361497210485,22.411672889080165,22.472061305685102,66833800
2010-05-06,21.875728607177734,22.555098783593287,21.0680328410124,22.33619127153407,128613000
2010-05-07,21.29448890686035,21.853083662074035,20.622667469602213,21.8379861952253,173718100
2010-05-10,21.84554100036621,22.25316264015998,21.671922962898005,21.898380709249285,86653300
2010-05-11,21.800233840942383,22.381473125037818,21.566228957130196,21.649263551936148,63789400
2010-05-12,22.22295570373535,22.328635057616747,21.830430332499855,21.87572127848142,47146800
2010-05-13,22.071989059448242,22.441868323193486,22.026698103011196,22.087086524851774,45188800
2010-05-14,21.837989807128906,22.049348618874227,21.619080820936773,22.041801323975257,63334000
2010-05-17,21.84554100036621,22.064448571420957,21.475661598410614,21.981415360222165,46053300
2010-05-18,21.686294555664062,21.989599081324876,21.534641569698625,21.891025652836383,52690600
2010-05-19,21.4133243560791,21.75454292461325,21.072107233815327,21.625638292752612,61746700
2010-05-20,20.556489944458008,21.110021036733606,20.50341181866041,20.9659508050898,87991100
2010-05-21,20.35175323486328,20.55648433242166,20.048448708630534,20.1925174546723,117596300
2010-05-24,19.919553756713867,20.366928692045114,19.911970959099857,20.359345894431105,73711700
2010-05-25,19.76789665222168,19.965045011034686,19.244695294074496,19.449426448949975,98373600
2010-05-26,18.96413803100586,20.177357855322928,18.622919458261237,19.88921740583405,176684100
2010-05-27,19.714815139770508,19.987789966050723,19.510084020060344,19.510084020060344,136433600
2010-05-28,19.56316375732422,19.80580887093031,19.457007514432412,19.593494938876358,67496900
2010-06-01,19.631410598754883,19.949880824464177,19.350854356029178,19.358437152625893,76152400
2010-06-02,20.0636043548584,20.078769936316103,19.51007364807722,19.76029995705155,65718800
2010-06-03,20.36692237854004,20.42000049911376,20.025703823037123,20.131860064184558,67837000
2010-06-04,19.555580139160156,20.1470236480979,19.426675525061132,19.790640983833615,89832200
2010-06-07,19.176462173461914,19.585923232345788,19.138548175056172,19.57834043266464,80456200
2010-06-08,19.039958953857422,19.153697962638383,18.691157687823186,19.146115169216987,87355000
2010-06-09,18.79731559753418,19.350846508171497,18.766984423448307,19.123367041337406,87794000
2010-06-10,18.956558227539062,19.070297287650174,18.78974103579414,19.055131693963194,78930900
2010-06-11,19.457012176513672,19.502507513472647,18.78215913425125,18.986890319972662,68057700
2010-06-14,19.33568000793457,19.68447981582893,19.312931628444538,19.608654776735314,50972400
2010-06-15,20.154603958129883,20.207682066874114,19.517663760659143,19.525246554232602,81641500
2010-06-16,19.95746612548828,20.154614522931038,19.889222393824607,20.071205196170823,48698000
2010-06-17,19.99537467956543,20.222852759114243,19.74514821355359,20.139443455020178,47995500
2010-06-18,20.04845428466797,20.116698002834585,19.843723130168115,19.99537615859848,52075600
2010-06-21,19.676902770996094,20.389668128946987,19.631406002068836,20.306260278454147,54625300
2010-06-22,19.540414810180664,20.056033273438437,19.532832015571557,19.836136568584898,55985400
2010-06-23,19.19161605834961,19.548000221329445,19.123372344003272,19.548000221329445,61466200
2010-06-24,18.956558227539062,19.502506583834766,18.903480095905252,19.305358204715887,85243400
2010-06-25,18.600162506103516,19.039954292996267,18.433343984208935,18.994457543605233,156256700
2010-06-28,18.433351516723633,18.660831017826098,18.289282756922624,18.58500451745861,73784800
2010-06-29,17.675085067749023,18.349939164498966,17.52343355050274,18.29685961487943,119882100
2010-06-30,17.44761085510254,17.955646512981097,17.402115534682565,17.667506109024217,81050500
2010-07-01,17.561351776123047,17.682673607860625,17.23529881097694,17.508273655521645,92239400
2010-07-02,17.644758224487305,17.803992560541968,17.477939648121374,17.713001924587896,62485100
2010-07-06,18.061813354492188,18.266544586072115,17.879830519622587,17.97082266019289,73592000
2010-07-07,18.425769805908203,18.44093539612782,17.902569959764076,18.06180431825917,79965300
2010-07-08,18.509187698364258,18.668423577051694,18.175551790000398,18.653257979791757,50758100
2010-07-09,18.40302848815918,18.50918475958195,18.312036365317717,18.44852382644455,53806100
2010-07-12,18.827655792236328,18.873151132387445,18.516768316373927,18.52435111411091,49854200
2010-07-13,19.055130004882812,19.184034647254567,18.880730031753522,19.06271280105415,61928700
2010-07-14,19.290191650390625,19.419096288104804,19.047547966756976,19.335686979504324,72808100
2010-07-15,19.3432674407959,19.403928354382934,18.94138798436287,19.335684645813735,56934700
2010-07-16,18.87314796447754,19.44184468285693,18.865565168013347,19.343271221363544,65064800
2010-07-19,19.130956649780273,19.184034777068312,18.888312955737526,18.92622549058027,38181800
2010-07-20,19.32051658630371,19.32051658630371,18.72907311599589,18.850394927662627,45530700
2010-07-21,19.047534942626953,19.44941272650186,18.941377318921788,19.411500219208943,73297300
2010-07-22,19.593494415283203,19.707233450523617,19.312936778504564,19.34326795924617,73016400
2010-07-23,19.57074546813965,19.729981269923158,19.14611907383405,19.593493853043082,108520100
2010-07-26,19.790639877319336,19.86646637189161,19.56316039360251,19.608657158107928,67249900
2010-07-27,19.83614158630371,19.89680251225107,19.684488548300035,19.82097599324923,60672100
2010-07-28,19.676902770996094,19.85888550789442,19.585910679411814,19.76789341631014,69704800
2010-07-29,19.737567901611328,20.02570693504724,19.41151488596639,19.813392973488305,69446200
2010-07-30,19.57074546813965,19.593493853043082,19.2219455772419,19.525250144603042,83534800
2010-08-02,19.965045928955078,20.00295846474008,19.52525386100463,19.707236636059587,55044600
2010-08-03,19.83614158630371,19.98021182778015,19.692071344827273,19.866472772412667,56877700
2010-08-04,19.51008415222168,19.896798009981513,19.290188887772107,19.828554302949176,78531900
2010-08-05,19.237112045288086,19.39634640806986,19.115788766535363,19.32810269651472,64922100
2010-08-06,19.37359619140625,19.381178986003647,18.97171820163543,19.093040022653433,55982100
2010-08-09,19.41909408569336,19.51008473360108,19.23711134360765,19.37359731546923,57096500
2010-08-10,19.009628295898438,19.214359385020447,18.86555810952332,19.206776591393336,87257700
2010-08-11,18.85039710998535,18.88072684327829,18.622917602072214,18.713909694491516,76746900
2010-08-12,18.56983757019043,18.71390776572634,18.47126413931013,18.516759457695645,70240500
2010-08-13,18.50159454345703,18.706325653054982,18.380272725829393,18.4636820177997,45263500
2010-08-16,18.577421188354492,18.660830480986206,18.42576819198231,18.47126495865606,40909700
2010-08-17,18.836605072021484,19.02718181999735,18.75275229162204,18.836605072021484,52912600
2010-08-18,18.920459747314453,19.019560472802983,18.607913989669516,18.81373723123625,46818900
2010-08-19,18.630788803100586,18.859480386759827,18.45545703804383,18.76800433489038,54064600
2010-08-20,18.4706974029541,18.60028964509307,18.447829124567026,18.531681901961548,49560100
2010-08-23,18.508813858032227,18.78324338004946,18.478320881149664,18.630782857592145,51643000
2010-08-24,18.325870513916016,18.562185399768367,18.295377520135858,18.363985302155246,66522500
2010-08-25,18.371599197387695,18.46307522418463,18.19626893437254,18.295368205733425,47404800
2010-08-26,18.158157348632812,18.440211653586733,18.13528906308628,18.36398064246522,49105300
2010-08-27,18.242006301879883,18.31061404654102,17.921837311456297,18.203890080409707,60939400
2010-08-30,18.020938873291016,18.158154380080195,17.990447346218623,18.097169871950044,45453100
2010-08-31,17.891342163085938,18.08954212872287,17.776996420522135,17.990442872896903,66074600
2010-09-01,18.219139099121094,18.257255325884536,17.944709536351215,18.043808817965402,65235900
2010-09-02,18.249629974365234,18.257253218838134,18.074298259458974,18.203890507527838,48837100
2010-09-03,18.516443252563477,18.6384122926359,18.447835485774533,18.478327018799813,64189100
2010-09-07,18.264877319335938,18.52406184825346,18.234385791573203,18.371601301469,51928700
2010-09-08,18.242006301879883,18.447829535863296,18.097167568263572,18.348728814026018,65512400
2010-09-09,18.30299186706543,18.455452399860338,18.28774537759036,18.440207364370533,46028900
2010-09-10,18.1810245513916,18.318240061467716,18.135286532694696,18.280123834232462,58284300
2010-09-13,19.141529083251953,19.278744574799813,18.363975600470884,18.447829835080178,114680400
2010-09-14,19.080549240112305,19.324487305090948,18.97382524619498,19.088172486391084,87160400
2010-09-15,19.14915657043457,19.225386123530708,18.996694556271244,19.13391007822113,56201900
2010-09-16,19.309240341186523,19.339733325557283,19.095793812547754,19.103417058640442,44548300
2010-09-17,19.225383758544922,19.461699996826493,19.11866123415024,19.362599263615422,70341600
2010-09-20,19.385465621948242,19.454073362531226,19.141527634979905,19.271119872304972,49838700
2010-09-21,19.172027587890625,19.37785090015717,19.118666311522055,19.37785090015717,52675700
2010-09-22,18.760374069213867,19.034803576132532,18.569797336138507,18.97381907970782,94299400
2010-09-23,18.62316131591797,18.745130326628406,18.569800055480314,18.684145821273187,46201800
2010-09-24,18.889972686767578,18.905217725534612,18.737510667212632,18.783248691484886,51948800
2010-09-27,18.851852416992188,19.050052418366764,18.745129898554055,18.94332989992863,43603300
2010-09-28,18.813732147216797,18.981439120589688,18.56217096016504,18.905208149425704,56041200
2010-09-29,18.676523208618164,18.798492223457657,18.600292210847144,18.775622487930747,44318900
2010-09-30,18.66889762878418,18.928082116401857,18.569798361864557,18.760375105466665,61262700
2010-10-01,18.585044860839844,18.9204603631264,18.52406035624095,18.88234559299657,62672300
2010-10-04,18.226762771606445,18.287747281871706,18.127663487669928,18.264877545277702,98143400
2010-10-05,18.562175750732422,18.638406741570268,18.226760263437033,18.341106022701194,78152900
2010-10-06,18.62316131591797,18.70701555602588,18.394468330346925,18.539307075810054,50489700
2010-10-07,18.699392318725586,18.867099345024428,18.508815557664732,18.768000069026314,50096100
2010-10-08,18.729890823364258,18.790875351467754,18.57743023009844,18.768007062170092,41327800
2010-10-11,18.745132446289062,18.859478225011916,18.676524688258255,18.859478225011916,27587800
2010-10-12,18.928085327148438,19.00431632831728,18.623162776458482,18.790869815841607,50141500
2010-10-13,19.316858291625977,19.469320263711797,18.973819581425445,19.072920299476767,75336500
2010-10-14,19.23299789428711,19.31685209744396,19.05766770039975,19.278737343637022,51949100
2010-10-15,19.46932029724121,19.476942087272015,19.233004094702704,19.33210481292469,68954800
2010-10-18,19.682767868041992,19.781868599124596,19.400715072775263,19.507437594877775,48330500
2010-10-19,19.133913040161133,19.339736354947526,19.01956723883061,19.26350533606526,66150900
2010-10-20,19.293996810913086,19.36260458229408,19.13391298034793,19.255882028583976,56283600
2010-10-21,19.377849578857422,19.469327084955857,19.09579526787407,19.362603085510077,50032400
2010-10-22,19.347349166870117,19.469319612852374,19.263496393612726,19.45407312535646,25837900
2010-10-25,19.2025203704834,19.32448941629788,19.18727387626016,19.24063515205578,50912400
2010-10-26,19.743757247924805,19.79711852214851,19.10341904926902,19.149158530591347,69304200
2010-10-27,19.85809326171875,19.903832720511097,19.53030253095001,19.65989475622508,64805500
2010-10-28,20.033424377441406,20.10965389862945,19.758993448412713,19.980061677030893,80730300
2010-10-29,20.330720901489258,20.734743998863195,20.185882213149963,20.696627789308263,114193200
2010-11-01,20.544178009033203,20.749999831848708,20.353601223992023,20.49081528787387,61912100
2010-11-02,20.87959098815918,20.902460724576876,20.597538175601272,20.62802970350613,54402100
2010-11-03,20.605159759521484,20.955820299070623,20.55179704551657,20.932950564497087,110255300
2010-11-04,20.68901824951172,20.910088049388307,20.58991894700594,20.894841555468744,93599300
2010-11-05,20.46794319152832,20.727127687223252,20.224005184753143,20.7118811983035,110953700
2010-11-08,20.437456130981445,22.007810048738108,20.262125819596243,20.33835683228109,71670800
2010-11-09,20.544178009033203,20.666147035140717,20.36122301588645,20.437454020700017,58538600
2010-11-10,20.53654670715332,20.643269199636322,20.43744600357489,20.58990795339482,52277300
2010-11-11,20.338359832763672,20.368851369944593,20.033437191025218,20.338359832763672,62073100
2010-11-12,20.025806427001953,20.216383188308058,19.896214171154387,20.178266963655656,64962200
2010-11-15,19.972448348999023,20.20113991741326,19.949578610563385,20.071547640915718,51794600
2010-11-16,19.796035766601562,19.97244479475215,19.673317333143228,19.97244479475215,65339200
2010-11-17,19.611949920654297,19.872726848505344,19.59660975715282,19.865056766754606,58299700
2010-11-18,19.819055557250977,20.003133296006023,19.642647907142372,19.719345867767103,59514000
2010-11-19,19.703998565673828,19.811376834084953,19.63496926086119,19.788366578174347,52423200
2010-11-22,19.734678268432617,19.74234835405659,19.51225163701442,19.67331904636009,53350500
2010-11-23,19.266815185546875,19.634970526328967,19.243804928153263,19.611960268935356,69742500
2010-11-24,19.45856475830078,19.527592611087183,19.29749586734739,19.32817621340305,56825900
2010-11-26,19.36652374267578,19.48924219193246,19.30516451804744,19.335843398901957,21356500
2010-11-29,19.41254234313965,19.496911823632697,19.121086398675267,19.320504239801117,56603600
2010-11-30,19.374191284179688,19.535258679081128,19.17477346459758,19.213122426359124,75282100
2010-12-01,19.972444534301758,20.133511927520754,19.604287775808576,19.61195786066459,74123500
2010-12-02,20.62438201904297,20.693411307658696,20.095159423547507,20.125838294644026,91759200
2010-12-03,20.72409439086914,20.75477326603543,20.5400167511143,20.563025541759256,52622000
2010-12-06,20.586030960083008,20.693409192322605,20.52467176124342,20.655060241642378,36264200
2010-12-07,20.60904312133789,20.80845943888893,20.593702954474324,20.770110484648846,57860500
2010-12-08,20.885168075561523,20.892838162395982,20.555361656277192,20.57837191678057,41666800
2010-12-09,20.770116806030273,20.96953464719293,20.71642766858634,20.92351559551517,47148300
2010-12-10,20.96953010559082,21.01554914730173,20.793122559933206,20.854481769854072,37625800
2010-12-13,20.900503158569336,21.05390193205676,20.83914394175819,20.915843328501904,47943900
2010-12-14,21.184295654296875,21.28400385751236,20.90817837936248,20.94652735069471,64070500
2010-12-15,21.360698699951172,21.468076967078492,21.11526182484921,21.11526182484921,69634200
2010-12-16,21.468074798583984,21.468074798583984,21.21496786383657,21.291667245288306,57680200
2010-12-17,21.399051666259766,21.544780386708045,21.284003292398257,21.41439183955315,87456500
2010-12-20,21.33001708984375,21.468075689603108,21.23030891386148,21.43739681350052,52811000
2010-12-21,21.529443740844727,21.583132893248678,21.291676867518785,21.36070619572949,38153000
2010-12-22,21.621477127075195,21.78254453805827,21.46040825317285,21.48341851027869,42252300
2010-12-23,21.705839157104492,21.721179324277294,21.445062166842273,21.452732250428674,24902500
2010-12-27,21.529443740844727,21.62915342066894,21.383714996519938,21.56779418036161,21652800
2010-12-28,21.483415603637695,21.606134032426876,21.44506518031666,21.45273526498087,23042200
2010-12-29,21.452735900878906,21.56778571133323,21.383706599773955,21.429727109123327,19502500
2010-12-30,21.360698699951172,21.475747052290323,21.307009566387514,21.41438783351483,20786100
2010-12-31,21.406715393066406,21.41438547743435,21.191957419520975,21.32234592793802,24752000
2011-01-03,21.46040916442871,21.613807959142758,21.41439011118223,21.51409830370283,53443800
2011-01-04,21.54477310180664,21.606132311313445,21.36069547328623,21.429724766846252,54405600
2011-01-05,21.47574806213379,21.48341814770629,21.299340482724023,21.399048669328035,58998700
2011-01-06,22.104679107666016,22.127689362986306,21.368368492446535,21.506427098529976,88026300
2011-01-07,21.935941696166992,22.043319962176277,21.667494568224626,21.96662057377572,73762000
2011-01-10,21.644485473632812,21.78254408757413,21.506428322610727,21.675165815806096,57573600
2011-01-11,21.560115814208984,21.667494077787797,21.514095304458817,21.62914511591511,50298900
2011-01-12,21.897592544555664,21.928272886868598,21.529437214315926,21.56778764220709,52631100
2011-01-13,21.621477127075195,21.774874452356325,21.48341851027869,21.728855401063914,67077600
2011-01-14,21.705839157104492,21.767198362876844,21.406713211829125,21.537101706960232,62688400
2011-01-18,21.981956481933594,22.0433156881732,21.583120909916705,21.598461077206323,53322700
2011-01-19,21.83622932434082,21.997298166151353,21.682832029622997,21.828559240167085,50005900
2011-01-20,21.74419593811035,21.897593265970958,21.575456975668608,21.85924429973563,58613600
2011-01-21,21.491085052490234,21.80555119982394,21.491085052490234,21.78254094651208,58080300
2011-01-24,21.76720428466797,21.90526290094447,21.468078258015048,21.491088515034217,52047800
2011-01-25,21.820899963378906,21.820899963378906,21.56779292893226,21.583131640929327,42436600
2011-01-26,22.074003219604492,22.235070639902172,21.85924519628824,21.866915282433748,74628800
2011-01-27,22.143028259277344,22.59555155118882,21.851570893664928,22.05098870621051,146938600
2011-01-28,21.28399658203125,22.189046040127003,21.05389990685256,22.16603578744154,141249400
2011-01-31,21.268653869628906,21.39904236007945,21.030887138661026,21.29933420287318,65029000
2011-02-01,21.468074798583984,21.521763926724496,21.176618904570212,21.322346120117587,62810700
2011-02-02,21.429725646972656,21.560114155394583,21.38370514076326,21.422055562604424,45824000
2011-02-03,21.207300186157227,21.452737064321518,21.122932173612742,21.452737064321518,60340100
2011-02-04,21.299339294433594,21.35302842752653,21.09992146943185,21.245650161340652,40412200
2011-02-07,21.629140853881836,21.736519096301713,21.31467474715035,21.32234336767848,68980900
2011-02-08,21.690505981445312,21.736525031774452,21.514096939831692,21.55244736753867,34904200
2011-02-09,21.452735900878906,21.675163973976883,21.40671685444864,21.621474842655058,52905100
2011-02-10,21.092254638671875,21.429731122508052,20.931187214541502,21.42206103618003,76672400
2011-02-11,20.900503158569336,21.33001767624735,20.76244455501448,21.291668714335056,83939700
2011-02-14,20.885168075561523,20.91584842289936,20.670411495874593,20.869827901892606,56766200
2011-02-15,20.8002986907959,21.085763387874927,20.792584741190574,20.86202206016747,44116500
2011-02-16,20.846588134765625,20.88516376335168,20.52254785131869,20.869732923290897,70817900
2011-02-17,20.993181228637695,21.11662650418381,20.761724464066944,20.80801552266785,57207300
2011-02-18,20.877452850341797,20.993181232649288,20.823446370036052,20.931459330647545,68667800
2011-02-22,20.514835357666016,20.908313005948937,20.46082888131532,20.66142541602227,60889000
2011-02-23,20.514835357666016,20.723147313503937,20.39139156270268,20.468544302446293,60234100
2011-02-24,20.653705596923828,20.877446875814467,20.445393685443516,20.553406615144805,64494200
2011-02-25,20.483972549438477,20.792583491483242,20.4453969174659,20.761721808652354,53006300
2011-02-28,20.507116317749023,20.723143656596676,20.453109850928573,20.59198446364736,51379900
2011-03-01,20.183076858520508,20.66142260254133,20.175361438440152,20.52254798422671,60055000
2011-03-02,20.121355056762695,20.345097825366306,20.090494847873256,20.14450131710422,48658200
2011-03-03,20.213939666748047,20.368243662267396,20.198508825726314,20.260230718247254,68271500
2011-03-04,20.021060943603516,20.244802278695207,19.905331093778457,20.229371435843046,70437200
2011-03-07,19.843605041503906,20.267944301745025,19.71244584783896,20.159929895948924,64980400
2011-03-08,19.990192413330078,20.07506054839227,19.789595939633962,19.882179493480503,50549800
2011-03-09,19.97477149963379,20.044208831625156,19.797321194129808,19.913049590259952,39789100
2011-03-10,19.60443115234375,19.835887839633266,19.55814010919899,19.766452010698995,66549500
2011-03-11,19.812744140625,19.943903329701016,19.56585660155622,19.60443222769854,49905800
2011-03-14,19.820457458496094,19.874463917995065,19.5581391081591,19.666152027157043,54473400
2011-03-15,19.589000701904297,19.650722584507772,19.28810670815807,19.34982859076155,76067300
2011-03-16,19.1260929107666,19.504139736202188,19.041224745533608,19.457847207039,100725400
2011-03-17,19.118375778198242,19.45784546561625,19.09522951568817,19.334401675361327,62497000
2011-03-18,19.133804321289062,19.426984414146983,19.133804321289062,19.334400839674483,85486700
2011-03-21,19.542713165283203,19.735594266982233,19.403838536609335,19.42698479857699,46878100
2011-03-22,19.519567489624023,19.643011280693997,19.465561014976668,19.519567489624023,30895600
2011-03-23,19.704734802246094,19.758741277316766,19.426985534378545,19.465561167553002,43969000
2011-03-24,19.913043975830078,19.9593364984832,19.67387182838621,19.751024561242097,38696700
2011-03-25,19.766450881958008,20.021053812063954,19.743304625924505,20.005622974708285,57029800
2011-03-28,19.60443115234375,19.84360325875168,19.581284894988507,19.797312215606922,48973200
2011-03-29,19.666154861450195,19.689301120956596,19.519564827708056,19.550426507049924,40763500
2011-03-30,19.758743286132812,19.843609982057995,19.6738751186414,19.7510278644003,41999300
2011-03-31,19.589000701904297,19.812743446070495,19.550425077114284,19.75102156346702,63233700
2011-04-01,19.658437728881836,19.697014824698158,19.527278546237817,19.697014824698158,63114200
2011-04-04,19.71245002746582,19.797318191821795,19.604437070333613,19.635298756123486,35433700
2011-04-05,19.88990020751953,20.1985096832258,19.859038524165875,19.92076041930713,73651100
2011-04-06,20.175363540649414,20.298807331665774,19.951622221269538,20.044204328748773,65581400
2011-04-07,20.213939666748047,20.260230718247254,20.036487938130108,20.20622424623718,46134700
2011-04-08,20.1136417388916,20.27566263508455,20.028773580335006,20.190794476527955,39887600
2011-04-11,20.044198989868164,20.252510883560547,19.90532439407324,20.206219842150798,34286300
2011-04-12,19.781885147094727,19.943906036325398,19.71244783336244,19.928475195148,36920400
2011-04-13,19.774169921875,19.959337074701224,19.72016344878653,19.789600763204856,38144700
